Date,Day,Month,Year,Income,Source,Expense,Description,Debt_Amount,Debt_To,Detail_Hutang
2025-06-12,12,6,2025,0.0,,160000.0,Makan,0.0,,
2025-06-12,12,6,2025,2500000.0,,120000.0,Makan,0.0,,
2025-06-13,13,6,2025,0.0,,120000.0,Makan,0.0,,
2025-06-13,13,6,2025,0.0,,250000.0,Lain lain,0.0,,
2025-06-14,14,6,2025,0.0,,100000.0,Makan,0.0,,
2025-06-14,14,6,2025,0.0,,120000.0,Makan,0.0,,
2025-06-14,14,6,2025,0.0,,170000.0,Makan,0.0,,
2025-06-15,15,6,2025,0.0,,120000.0,,0.0,,
2025-06-15,15,6,2025,0.0,,150000.0,Makan,0.0,,
2025-06-15,15,6,2025,0.0,,164000.0,Jajan,0.0,,
2025-06-15,15,6,2025,0.0,,184000.0,Makan,0.0,,
2025-06-16,16,6,2025,0.0,,120000.0,Makan,0.0,,
2025-06-16,16,6,2025,0.0,,120000.0,,0.0,,
2025-06-16,16,6,2025,0.0,,200000.0,Bensin,0.0,,
2025-06-16,16,6,2025,90000.0,,140000.0,Makan,0.0,,
2025-06-17,17,6,2025,0.0,,70000.0,Jajan,0.0,,
2025-06-17,17,6,2025,0.0,,150000.0,Makan,0.0,,
2025-06-17,17,6,2025,2500000.0,,120000.0,Makan,0.0,,
2025-06-18,18,6,2025,0.0,,75000.0,Makan,0.0,,
2025-06-18,18,6,2025,0.0,,75000.0,Jajan,0.0,,
2025-06-18,18,6,2025,0.0,,120000.0,Makan,0.0,,
2025-06-18,18,6,2025,0.0,,140000.0,Makan,0.0,,
2025-06-18,18,6,2025,0.0,,224000.0,Shampoo,0.0,,
2025-06-19,19,6,2025,0.0,,20000.0,ngeprint,0.0,,
2025-06-19,19,6,2025,0.0,,100000.0,Makan,0.0,,
2025-06-19,19,6,2025,0.0,,105000.0,Makan,0.0,,
2025-06-19,19,6,2025,0.0,,130000.0,Makan,0.0,,
2025-06-19,19,6,2025,0.0,,219000.0,Shampoo,0.0,,
2025-06-20,20,6,2025,0.0,,70000.0,Jajan,0.0,,
2025-06-20,20,6,2025,0.0,,101000.0,Makan,0.0,,
2025-06-20,20,6,2025,0.0,,120000.0,Makan,0.0,,
2025-06-21,21,6,2025,0.0,,66000.0,Makan,0.0,,
2025-06-21,21,6,2025,0.0,,75000.0,Telor,0.0,,
2025-06-21,21,6,2025,0.0,,78000.0,Larutan,0.0,,
2025-06-21,21,6,2025,0.0,,85000.0,Jajan,0.0,,
2025-06-21,21,6,2025,0.0,,90000.0,Laundry,0.0,,
2025-06-21,21,6,2025,0.0,,140000.0,Makan,0.0,,
2025-06-21,21,6,2025,0.0,,200000.0,Bensin,0.0,,
2025-06-22,22,6,2025,0.0,,36000.0,Jajan,0.0,,
2025-06-22,22,6,2025,0.0,,75000.0,,0.0,,
2025-06-22,22,6,2025,0.0,,90000.0,Makan,0.0,,
2025-06-22,22,6,2025,0.0,,90000.0,,0.0,,
2025-06-22,22,6,2025,0.0,,100000.0,Good Day,0.0,,
2025-06-22,22,6,2025,0.0,,120000.0,Larutan,0.0,,
2025-06-22,22,6,2025,0.0,,190000.0,Jajan,0.0,,
2025-06-22,22,6,2025,0.0,,330000.0,Makan,0.0,,
2025-06-22,22,6,2025,2500000.0,,60000.0,Jajan,0.0,,
2025-06-23,23,6,2025,0.0,,120000.0,Makan,0.0,,
2025-06-23,23,6,2025,0.0,,170000.0,Makan,0.0,,
2025-06-23,23,6,2025,0.0,,187630.0,Makan,0.0,,
2025-06-24,24,6,2025,0.0,,50000.0,Jajan,0.0,,
2025-06-24,24,6,2025,0.0,,50000.0,Lain lain,0.0,,
2025-06-24,24,6,2025,0.0,,200000.0,Makan,0.0,,
2025-06-25,25,6,2025,0.0,,60000.0,Lain lain,0.0,,
2025-06-25,25,6,2025,0.0,,120000.0,Makan,0.0,,
2025-06-25,25,6,2025,0.0,,140000.0,Jajan,0.0,,
2025-06-25,25,6,2025,0.0,,230000.0,Makan,0.0,,
2025-06-26,26,6,2025,0.0,,120000.0,Makan,0.0,,
2025-06-26,26,6,2025,0.0,,150000.0,Makan,0.0,,
2025-06-27,27,6,2025,0.0,,65000.0,Lain lain,0.0,,
2025-06-27,27,6,2025,0.0,,210000.0,Lain lain,0.0,,
2025-06-27,27,6,2025,2500000.0,,80000.0,Jajan,0.0,,
2025-06-30,30,6,2025,90000.0,,160000.0,Laundry,0.0,,
2025-06-30,30,6,2025,200000.0,,250000.0,Jajan,0.0,,
2025-06-30,30,6,2025,17990860.0,,16178630.0,181223,0.0,,
2025-07-01,1,7,2025,0.0,,60000.0,Makan,0.0,,
2025-07-01,1,7,2025,0.0,,70000.0,Jajan,0.0,,
2025-07-02,2,7,2025,0.0,,120000.0,Makan,0.0,,
2025-07-02,2,7,2025,0.0,,140000.0,Makan,0.0,,
2025-07-03,3,7,2025,0.0,,105000.0,Makan,0.0,,
2025-07-03,3,7,2025,0.0,,115500.0,Lain lain,0.0,,
2025-07-03,3,7,2025,0.0,,120000.0,Makan,0.0,,
2025-07-03,3,7,2025,0.0,,160000.0,Jajan,0.0,,
2025-07-03,3,7,2025,0.0,,165000.0,Lain lain,0.0,,
2025-07-03,3,7,2025,0.0,,229000.0,Makan,0.0,,
2025-07-03,3,7,2025,0.0,,500000.0,Kaos Kaki,0.0,,
2025-07-04,4,7,2025,0.0,,80000.0,,0.0,,
2025-07-04,4,7,2025,0.0,,80000.0,,0.0,,
2025-07-04,4,7,2025,0.0,,110000.0,Makan,0.0,,
2025-07-04,4,7,2025,0.0,,110000.0,Makan,0.0,,
2025-07-05,5,7,2025,1000000.0,,50000.0,Jajan,0.0,,
2025-07-06,6,7,2025,0.0,,100000.0,Jajan,0.0,,
2025-07-06,6,7,2025,0.0,,430000.0,Jajan,0.0,,
2025-07-06,6,7,2025,0.0,,439600.0,Jajan,0.0,,
2025-07-08,8,7,2025,0.0,,400000.0,Lain lain,0.0,,
2025-07-08,8,7,2025,0.0,,650000.0,,0.0,,
2025-07-10,10,7,2025,0.0,,50000.0,Lain lain,0.0,,
2025-07-10,10,7,2025,0.0,,100000.0,Lain lain,0.0,,
2025-07-10,10,7,2025,0.0,,190000.0,Jajan,0.0,,
2025-07-10,10,7,2025,0.0,,490000.0,Lain lain,0.0,,
2025-07-13,13,7,2025,0.0,,220000.0,Jajan,0.0,,
2025-07-14,14,7,2025,0.0,,20000.0,Jajan,0.0,,
2025-07-15,15,7,2025,0.0,,50000.0,Jajan,0.0,,
2025-07-16,16,7,2025,0.0,,50000.0,Jajan,0.0,,
2025-07-17,17,7,2025,0.0,,50000.0,Jajan,0.0,,
2025-07-18,18,7,2025,0.0,,50000.0,Jajan,0.0,,
2025-07-19,19,7,2025,0.0,,60000.0,Jajan,0.0,,
2025-07-19,19,7,2025,0.0,,140000.0,Makan,0.0,,
2025-07-19,19,7,2025,0.0,,240000.0,Makan,0.0,,
2025-07-20,20,7,2025,0.0,,50000.0,Jajan,0.0,,
2025-07-20,20,7,2025,0.0,,60000.0,Jajan,0.0,,
2025-07-20,20,7,2025,0.0,,140000.0,Makan,0.0,,
2025-07-20,20,7,2025,0.0,,150000.0,Jajan,0.0,,
2025-07-20,20,7,2025,0.0,,160000.0,Makan,0.0,,
2025-07-20,20,7,2025,0.0,,200000.0,Bensin,0.0,,
2025-07-20,20,7,2025,0.0,,240000.0,Jajan,0.0,,
2025-07-20,20,7,2025,0.0,,400000.0,Lain lain,0.0,,
2025-07-21,21,7,2025,50000.0,,70000.0,Jajan,0.0,,
2025-07-24,24,7,2025,0.0,,50000.0,Jajan,0.0,,
2025-07-26,26,7,2025,0.0,,70000.0,Jajan,0.0,,
2025-07-26,26,7,2025,0.0,,70000.0,Jajan,0.0,,
2025-07-26,26,7,2025,0.0,,160000.0,Makan,0.0,,
2025-07-27,27,7,2025,0.0,,20000.0,Jajan,0.0,,
2025-07-28,28,7,2025,0.0,,160000.0,Jajan,0.0,,
2025-07-30,30,7,2025,0.0,,170000.0,Jajan,0.0,,
2025-07-30,30,7,2025,0.0,,500000.0,Lain lain,0.0,,
2025-07-31,31,7,2025,0.0,,160000.0,Makan,0.0,,
2025-07-31,31,7,2025,0.0,,215000.0,Makan,0.0,,
2025-07-31,31,7,2025,1050000.0,,8989100.0,-793910,0.0,,
2025-08-01,1,8,2025,0.0,,0.0,,2000.0,bang tahu telor,bang tahu telor (2000)
2025-08-01,1,8,2025,0.0,,0.0,,80000.0,kania,kania (80000)
2025-08-01,1,8,2025,0.0,,30000.0,Lain lain,0.0,,
2025-08-01,1,8,2025,0.0,,120000.0,Lain lain,0.0,,
2025-08-01,1,8,2025,0.0,,120000.0,Lain lain,0.0,,
2025-08-01,1,8,2025,0.0,,155000.0,Makan,0.0,,
2025-08-01,1,8,2025,0.0,,200000.0,Lain lain,0.0,,
2025-08-01,1,8,2025,3000000.0,,110000.0,Makan,0.0,,
2025-08-02,2,8,2025,0.0,,90000.0,Makan,0.0,,
2025-08-02,2,8,2025,0.0,,115000.0,Makan,0.0,,
2025-08-02,2,8,2025,0.0,,200000.0,Galon,0.0,,
2025-08-03,3,8,2025,0.0,,110000.0,Makan,0.0,,
2025-08-03,3,8,2025,0.0,,140000.0,Makan,0.0,,
2025-08-03,3,8,2025,0.0,,300000.0,Lain lain,0.0,,
2025-08-04,4,8,2025,0.0,,60000.0,Lain lain,0.0,,
2025-08-04,4,8,2025,0.0,,120000.0,Makan,0.0,,
2025-08-04,4,8,2025,0.0,,200000.0,Bensin,0.0,,
2025-08-04,4,8,2025,0.0,,229000.0,Makan,0.0,,
2025-08-04,4,8,2025,0.0,,760000.0,Jajan,0.0,,
2025-08-05,5,8,2025,0.0,,10000.0,Lain lain,0.0,,
2025-08-10,10,8,2025,0.0,,80000.0,Lain lain,0.0,,
2025-08-10,10,8,2025,0.0,,150000.0,Lain lain,0.0,,
2025-08-10,10,8,2025,0.0,,210000.0,Makan,0.0,,
2025-08-10,10,8,2025,0.0,,240000.0,Lain lain,0.0,,
2025-08-10,10,8,2025,600000.0,,200000.0,Lain lain,0.0,,
2025-08-16,16,8,2025,0.0,,120000.0,Makan,0.0,,
2025-08-16,16,8,2025,0.0,,190000.0,Jajan,0.0,,
2025-08-16,16,8,2025,0.0,,240000.0,Lain lain,0.0,,
2025-08-16,16,8,2025,0.0,,450000.0,Lain lain,0.0,,
2025-08-16,16,8,2025,900000.0,,280000.0,Lain lain,0.0,,
2025-08-16,16,8,2025,2500000.0,,120000.0,Makan,0.0,,
2025-08-17,17,8,2025,0.0,,20000.0,Lain lain,0.0,,
2025-08-17,17,8,2025,0.0,,60000.0,Lain lain,0.0,,
2025-08-17,17,8,2025,0.0,,120000.0,Makan,0.0,,
2025-08-17,17,8,2025,0.0,,140000.0,Makan,0.0,,
2025-08-17,17,8,2025,0.0,,150000.0,Bensin,0.0,,
2025-08-17,17,8,2025,0.0,,420000.0,Makan,0.0,,
2025-08-18,18,8,2025,0.0,,20000.0,Lain lain,0.0,,
2025-08-18,18,8,2025,0.0,,40000.0,Lain lain,0.0,,
2025-08-18,18,8,2025,0.0,,170000.0,Makan,0.0,,
2025-08-18,18,8,2025,0.0,,290000.0,Makan,0.0,,
2025-08-19,19,8,2025,0.0,,10000.0,Lain lain,0.0,,
2025-08-19,19,8,2025,0.0,,20000.0,Lain lain,0.0,,
2025-08-19,19,8,2025,0.0,,20000.0,Lain lain,0.0,,
2025-08-19,19,8,2025,0.0,,70000.0,Makan,0.0,,
2025-08-19,19,8,2025,0.0,,140000.0,Makan,0.0,,
2025-08-19,19,8,2025,0.0,,140000.0,Jajan,0.0,,
2025-08-19,19,8,2025,0.0,,580000.0,Lain lain,0.0,,
2025-08-20,20,8,2025,0.0,,80000.0,Makan,0.0,,
2025-08-20,20,8,2025,0.0,,100000.0,Makan,0.0,,
2025-08-20,20,8,2025,0.0,,250000.0,selvi minjem,0.0,,
2025-08-21,21,8,2025,0.0,,100000.0,Makan,0.0,,
2025-08-21,21,8,2025,0.0,,120000.0,Makan,0.0,,
2025-08-21,21,8,2025,0.0,,150000.0,Bensin,0.0,,
2025-08-22,22,8,2025,0.0,,100000.0,Makan,0.0,,
2025-08-22,22,8,2025,0.0,,120000.0,Lain lain,0.0,,
2025-08-22,22,8,2025,0.0,,150000.0,Makan,0.0,,
2025-08-23,23,8,2025,0.0,,100000.0,Makan,0.0,,
2025-08-23,23,8,2025,0.0,,160000.0,Makan,0.0,,
2025-08-24,24,8,2025,0.0,,140000.0,Makan,0.0,,
2025-08-24,24,8,2025,0.0,,200000.0,Galon,0.0,,
2025-08-24,24,8,2025,0.0,,500000.0,Lain lain,0.0,,
2025-08-24,24,8,2025,2770000.0,,110000.0,Makan,0.0,,
2025-08-25,25,8,2025,0.0,,100000.0,Makan,0.0,,
2025-08-25,25,8,2025,0.0,,110000.0,Makan,0.0,,
2025-08-25,25,8,2025,0.0,,130000.0,Lain lain,0.0,,
2025-08-25,25,8,2025,0.0,,240000.0,Makan,0.0,,
2025-08-26,26,8,2025,0.0,,64000.0,Makan,0.0,,
2025-08-26,26,8,2025,0.0,,95000.0,Makan,0.0,,
2025-08-26,26,8,2025,0.0,,130000.0,Makan,0.0,,
2025-08-26,26,8,2025,0.0,,300000.0,Lain lain,0.0,,
2025-08-27,27,8,2025,0.0,,130000.0,Makan,0.0,,
2025-08-27,27,8,2025,0.0,,140000.0,Makan,0.0,,
2025-08-27,27,8,2025,0.0,,150000.0,Bensin,0.0,,
2025-08-28,28,8,2025,0.0,,40000.0,Jajan,0.0,,
2025-08-28,28,8,2025,0.0,,130000.0,Makan,0.0,,
2025-08-28,28,8,2025,0.0,,150000.0,Lain lain,0.0,,
2025-08-28,28,8,2025,0.0,,200000.0,Lain lain,0.0,,
2025-08-28,28,8,2025,0.0,,200000.0,Bensin,0.0,,
2025-08-28,28,8,2025,0.0,,220000.0,Makan,0.0,,
2025-08-29,29,8,2025,500000.0,,180000.0,Makan,0.0,,
2025-08-29,29,8,2025,2500000.0,,108000.0,Jajan,0.0,,
2025-08-29,29,8,2025,9000000.0,,110000.0,Makan,0.0,,
2025-08-30,30,8,2025,0.0,,50000.0,Lain lain,0.0,,
2025-08-30,30,8,2025,0.0,,50000.0,Lain lain,0.0,,
2025-08-30,30,8,2025,0.0,,100000.0,Makan,0.0,,
2025-08-30,30,8,2025,0.0,,120000.0,Makan,0.0,,
2025-08-30,30,8,2025,0.0,,130000.0,Lain lain,0.0,,
2025-08-30,30,8,2025,0.0,,150000.0,Makan,0.0,,
2025-08-31,31,8,2025,0.0,,20000.0,Lain lain,0.0,,
2025-08-31,31,8,2025,0.0,,100000.0,Makan,0.0,,
2025-08-31,31,8,2025,0.0,,100000.0,Lain lain,0.0,,
2025-08-31,31,8,2025,0.0,,120000.0,Makan,0.0,,
2025-08-31,31,8,2025,0.0,,120000.0,Makan,0.0,,
2025-08-31,31,8,2025,21770000.0,,14126000.0,764400,0.0,,
2025-09-01,1,9,2025,0.0,,160000.0,Makan,0.0,,
2025-09-01,1,9,2025,0.0,,180000.0,Makan,0.0,,
2025-09-01,1,9,2025,0.0,,950000.0,Berobat,0.0,,
2025-09-01,1,9,2025,0.0,,6550000.0,Upgrade SSD,0.0,,
2025-09-02,2,9,2025,0.0,,50000.0,Jajan,0.0,,
2025-09-02,2,9,2025,0.0,,80000.0,Lain lain,0.0,,
2025-09-02,2,9,2025,0.0,,100000.0,Jajan,0.0,,
2025-09-02,2,9,2025,0.0,,120000.0,Makan,0.0,,
2025-09-02,2,9,2025,0.0,,130000.0,Makan,0.0,,
2025-09-02,2,9,2025,0.0,,140000.0,Makan,0.0,,
2025-09-02,2,9,2025,0.0,,650000.0,Lain lain,0.0,,
2025-09-03,3,9,2025,0.0,,57000.0,Makan,0.0,,
2025-09-03,3,9,2025,0.0,,70000.0,Jajan,0.0,,
2025-09-03,3,9,2025,0.0,,80000.0,Makan,0.0,,
2025-09-03,3,9,2025,0.0,,150000.0,Makan,0.0,,
2025-09-03,3,9,2025,0.0,,507000.0,,0.0,,
2025-09-04,4,9,2025,0.0,,120000.0,Makan,0.0,,
2025-09-04,4,9,2025,0.0,,120000.0,Makan,0.0,,
2025-09-04,4,9,2025,0.0,,250000.0,Bensin,0.0,,
2025-09-04,4,9,2025,0.0,,340000.0,Jajan,0.0,,
2025-09-05,5,9,2025,0.0,,78000.0,Lain lain,0.0,,
2025-09-05,5,9,2025,0.0,,100000.0,Jajan,0.0,,
2025-09-05,5,9,2025,0.0,,140000.0,Makan,0.0,,
2025-09-05,5,9,2025,0.0,,200000.0,Bensin,0.0,,
2025-09-06,6,9,2025,0.0,,84000.0,Jajan,0.0,,
2025-09-06,6,9,2025,3000000.0,,200000.0,Bensin,0.0,,
2025-09-07,7,9,2025,0.0,,10000.0,Lain lain,0.0,,
2025-09-07,7,9,2025,0.0,,115000.0,Lain lain,0.0,,
2025-09-07,7,9,2025,0.0,,140000.0,Makan,0.0,,
2025-09-07,7,9,2025,50000.0,,252000.0,Lain lain,0.0,,
2025-09-08,8,9,2025,0.0,,80000.0,Makan,0.0,,
2025-09-08,8,9,2025,0.0,,340000.0,Makan,0.0,,
2025-09-08,8,9,2025,0.0,,650000.0,Lain lain,0.0,,
2025-09-09,9,9,2025,0.0,,50000.0,Jajan,0.0,,
2025-09-09,9,9,2025,0.0,,120000.0,Makan,0.0,,
2025-09-09,9,9,2025,0.0,,200000.0,Makan,0.0,,
2025-09-09,9,9,2025,0.0,,200000.0,Galon,0.0,,
2025-09-10,10,9,2025,0.0,,130000.0,Lain lain,0.0,,
2025-09-10,10,9,2025,0.0,,130000.0,Makan,0.0,,
2025-09-10,10,9,2025,0.0,,140000.0,Lain lain,0.0,,
2025-09-10,10,9,2025,0.0,,150000.0,Makan,0.0,,
2025-09-10,10,9,2025,0.0,,240000.0,Lain lain,0.0,,
2025-09-11,11,9,2025,0.0,,200000.0,Bensin,0.0,,
2025-09-11,11,9,2025,0.0,,480000.0,Lain lain,0.0,,
2025-09-11,11,9,2025,150000.0,,120000.0,Makan,0.0,,
2025-09-11,11,9,2025,240000.0,,110000.0,Makan,0.0,,
2025-09-12,12,9,2025,0.0,,50000.0,Jajan,0.0,,
2025-09-12,12,9,2025,0.0,,130000.0,Makan,0.0,,
2025-09-12,12,9,2025,0.0,,130000.0,Jajan,0.0,,
2025-09-12,12,9,2025,0.0,,140000.0,Makan,0.0,,
2025-09-12,12,9,2025,0.0,,175000.0,Lain lain,0.0,,
2025-09-13,13,9,2025,0.0,,50000.0,Lain lain,0.0,,
2025-09-13,13,9,2025,0.0,,150000.0,Makan,0.0,,
2025-09-13,13,9,2025,0.0,,500000.0,Lain lain,0.0,,
2025-09-13,13,9,2025,2500000.0,,120000.0,Makan,0.0,,
2025-09-14,14,9,2025,0.0,,50000.0,Jajan,0.0,,
2025-09-14,14,9,2025,0.0,,80000.0,Jajan,0.0,,
2025-09-14,14,9,2025,0.0,,120000.0,Makan,0.0,,
2025-09-14,14,9,2025,0.0,,150000.0,Lain lain,0.0,,
2025-09-14,14,9,2025,0.0,,190000.0,Makan,0.0,,
2025-09-15,15,9,2025,0.0,,20000.0,Lain lain,0.0,,
2025-09-15,15,9,2025,0.0,,58000.0,Makan,0.0,,
2025-09-15,15,9,2025,0.0,,115000.0,Lain lain,0.0,,
2025-09-15,15,9,2025,0.0,,120000.0,Makan,0.0,,
2025-09-15,15,9,2025,0.0,,140000.0,Makan,0.0,,
2025-09-15,15,9,2025,0.0,,145000.0,Lain lain,0.0,,
2025-09-15,15,9,2025,0.0,,150000.0,Lain lain,0.0,,
2025-09-15,15,9,2025,0.0,,170000.0,Lain lain,0.0,,
2025-09-15,15,9,2025,0.0,,200000.0,Bensin,0.0,,
2025-09-16,16,9,2025,0.0,,50000.0,Jajan,0.0,,
2025-09-16,16,9,2025,0.0,,120000.0,Makan,0.0,,
2025-09-16,16,9,2025,0.0,,140000.0,Makan,0.0,,
2025-09-16,16,9,2025,0.0,,150000.0,Jajan,0.0,,
2025-09-16,16,9,2025,0.0,,250000.0,Bensin,0.0,,
2025-09-17,17,9,2025,0.0,,90000.0,Lain lain,0.0,,
2025-09-17,17,9,2025,0.0,,130000.0,Makan,0.0,,
2025-09-17,17,9,2025,0.0,,160000.0,Makan,0.0,,
2025-09-17,17,9,2025,0.0,,160000.0,Jajan,0.0,,
2025-09-18,18,9,2025,0.0,,90000.0,Lain lain,0.0,,
2025-09-18,18,9,2025,0.0,,130000.0,Makan,0.0,,
2025-09-18,18,9,2025,0.0,,160000.0,Makan,0.0,,
2025-09-18,18,9,2025,0.0,,250000.0,Bensin,0.0,,
2025-09-19,19,9,2025,0.0,,100000.0,Makan,0.0,,
2025-09-19,19,9,2025,0.0,,100000.0,Lain lain,0.0,,
2025-09-19,19,9,2025,0.0,,160000.0,Makan,0.0,,
2025-09-20,20,9,2025,0.0,,67000.0,Jajan,0.0,,
2025-09-20,20,9,2025,0.0,,150000.0,Jajan,0.0,,
2025-09-20,20,9,2025,0.0,,200000.0,Bensin,0.0,,
2025-09-20,20,9,2025,0.0,,695000.0,Makan,0.0,,
2025-09-21,21,9,2025,0.0,,40000.0,Lain lain,0.0,,
2025-09-21,21,9,2025,0.0,,50000.0,Jajan,0.0,,
2025-09-21,21,9,2025,0.0,,65000.0,Makan,0.0,,
2025-09-21,21,9,2025,0.0,,115000.0,Lain lain,0.0,,
2025-09-21,21,9,2025,0.0,,120000.0,Makan,0.0,,
2025-09-21,21,9,2025,0.0,,130000.0,Makan,0.0,,
2025-09-21,21,9,2025,0.0,,200000.0,Galon,0.0,,
2025-09-22,22,9,2025,0.0,,50000.0,Jajan,0.0,,
2025-09-22,22,9,2025,0.0,,60000.0,Makan,0.0,,
2025-09-22,22,9,2025,0.0,,80000.0,Makan,0.0,,
2025-09-22,22,9,2025,0.0,,120000.0,Lain lain,0.0,,
2025-09-23,23,9,2025,0.0,,200000.0,Bensin,0.0,,
2025-09-23,23,9,2025,0.0,,200000.0,Makan,0.0,,
2025-09-24,24,9,2025,0.0,,60000.0,Lain lain,0.0,,
2025-09-24,24,9,2025,0.0,,120000.0,Makan,0.0,,
2025-09-24,24,9,2025,0.0,,140000.0,Makan,0.0,,
2025-09-25,25,9,2025,0.0,,50000.0,Lain lain,0.0,,
2025-09-25,25,9,2025,0.0,,50000.0,Jajan,0.0,,
2025-09-25,25,9,2025,0.0,,115000.0,Makan,0.0,,
2025-09-25,25,9,2025,0.0,,170000.0,Makan,0.0,,
2025-09-25,25,9,2025,0.0,,215000.0,Lain lain,0.0,,
2025-09-26,26,9,2025,0.0,,120000.0,Makan,0.0,,
2025-09-26,26,9,2025,0.0,,140000.0,Makan,0.0,,
2025-09-27,27,9,2025,0.0,,60000.0,Lain lain,0.0,,
2025-09-27,27,9,2025,0.0,,67000.0,Lain lain,0.0,,
2025-09-27,27,9,2025,0.0,,180000.0,Makan,0.0,,
2025-09-27,27,9,2025,0.0,,200000.0,Bensin,0.0,,
2025-09-27,27,9,2025,0.0,,213000.0,Makan,0.0,,
2025-09-27,27,9,2025,0.0,,930000.0,Lain lain,0.0,,
2025-09-28,28,9,2025,0.0,,100000.0,Makan,0.0,,
2025-09-28,28,9,2025,0.0,,150000.0,Bensin,0.0,,
2025-09-28,28,9,2025,0.0,,245000.0,Makan,0.0,,
2025-09-28,28,9,2025,0.0,,250000.0,Lain lain,0.0,,
2025-09-29,29,9,2025,0.0,,70000.0,Makan,0.0,,
2025-09-29,29,9,2025,0.0,,120000.0,Makan,0.0,,
2025-09-29,29,9,2025,0.0,,130000.0,Lain lain,0.0,,
2025-09-29,29,9,2025,0.0,,250000.0,Jajan,0.0,,
2025-09-30,30,9,2025,0.0,,175000.0,Lain lain,0.0,,
2025-09-30,30,9,2025,0.0,,190000.0,Lain lain,0.0,,
2025-09-30,30,9,2025,0.0,,430000.0,Makan,0.0,,
2025-09-30,30,9,2025,2500000.0,,140000.0,Makan,0.0,,
2025-09-30,30,9,2025,8440000.0,,28478000.0,-2003800,0.0,,
2025-10-01,1,10,2025,0.0,,0.0,,50000.0,mut,mut (50000)
2025-10-01,1,10,2025,0.0,,120000.0,Makan,0.0,,
2025-10-01,1,10,2025,0.0,,150000.0,Jajan,0.0,,
2025-10-01,1,10,2025,0.0,,160000.0,Makan,0.0,,
2025-10-01,1,10,2025,0.0,,200000.0,Bensin,0.0,,
2025-10-01,1,10,2025,0.0,,300000.0,Lain lain,0.0,,
2025-10-02,2,10,2025,0.0,,50000.0,Jajan,0.0,,
2025-10-02,2,10,2025,0.0,,120000.0,Makan,0.0,,
2025-10-02,2,10,2025,0.0,,120000.0,Makan,0.0,,
2025-10-02,2,10,2025,0.0,,150000.0,Lain lain,0.0,,
2025-10-02,2,10,2025,0.0,,311000.0,Lain lain,0.0,,
2025-10-03,3,10,2025,0.0,,20000.0,Lain lain,0.0,,
2025-10-03,3,10,2025,0.0,,50000.0,Jajan,0.0,,
2025-10-03,3,10,2025,0.0,,70000.0,Jajan,0.0,,
2025-10-03,3,10,2025,0.0,,110000.0,Makan,0.0,,
2025-10-03,3,10,2025,0.0,,120000.0,Bensin,0.0,,
2025-10-03,3,10,2025,0.0,,140000.0,Makan,0.0,,
2025-10-03,3,10,2025,0.0,,160000.0,Makan,0.0,,
2025-10-04,4,10,2025,0.0,,45000.0,Jajan,0.0,,
2025-10-04,4,10,2025,0.0,,70000.0,Jajan,0.0,,
2025-10-04,4,10,2025,0.0,,160000.0,Makan,0.0,,
2025-10-04,4,10,2025,0.0,,176000.0,Jajan,0.0,,
2025-10-04,4,10,2025,0.0,,180000.0,Makan,0.0,,
2025-10-04,4,10,2025,0.0,,200000.0,Galon,0.0,,
2025-10-05,5,10,2025,0.0,,20000.0,Lain lain,0.0,,
2025-10-05,5,10,2025,0.0,,30000.0,Jajan,0.0,,
2025-10-05,5,10,2025,0.0,,100000.0,Makan,0.0,,
2025-10-05,5,10,2025,0.0,,160000.0,Makan,0.0,,
2025-10-05,5,10,2025,0.0,,200000.0,Bensin,0.0,,
2025-10-06,6,10,2025,0.0,,190000.0,Makan,0.0,,
2025-10-06,6,10,2025,0.0,,429000.0,Jajan,0.0,,
2025-10-06,6,10,2025,2500000.0,,120000.0,Makan,0.0,,
2025-10-07,7,10,2025,0.0,,35000.0,Lain lain,0.0,,
2025-10-07,7,10,2025,0.0,,50000.0,Makan,0.0,,
2025-10-07,7,10,2025,0.0,,120000.0,Makan,0.0,,
2025-10-07,7,10,2025,0.0,,200000.0,Makan,0.0,,
2025-10-08,8,10,2025,0.0,,20000.0,Lain lain,0.0,,
2025-10-08,8,10,2025,0.0,,43000.0,Makan,0.0,,
2025-10-08,8,10,2025,0.0,,110000.0,Makan,0.0,,
2025-10-08,8,10,2025,0.0,,120000.0,Makan,0.0,,
2025-10-08,8,10,2025,0.0,,150000.0,Lain lain,0.0,,
2025-10-08,8,10,2025,0.0,,300000.0,Jajan,0.0,,
2025-10-09,9,10,2025,0.0,,120000.0,Makan,0.0,,
2025-10-09,9,10,2025,0.0,,120000.0,Bensin,0.0,,
2025-10-09,9,10,2025,0.0,,190000.0,Jajan,0.0,,
2025-10-09,9,10,2025,0.0,,210000.0,Makan,0.0,,
2025-10-10,10,10,2025,0.0,,30000.0,Lain lain,0.0,,
2025-10-10,10,10,2025,0.0,,50000.0,Jajan,0.0,,
2025-10-10,10,10,2025,0.0,,80000.0,Lain lain,0.0,,
2025-10-10,10,10,2025,0.0,,135000.0,Makan,0.0,,
2025-10-10,10,10,2025,0.0,,160000.0,Makan,0.0,,
2025-10-10,10,10,2025,2500000.0,,140000.0,Makan,0.0,,
2025-10-11,11,10,2025,0.0,,50000.0,Jajan,0.0,,
2025-10-11,11,10,2025,0.0,,110000.0,Lain lain,0.0,,
